INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
938b944d-a498-4e81-a994-31709cb3c407	0.98	29213232	In addition to systemic estrogen, colonic hypersensitivity in the female rats exposed to unpredictable shock is mediated by GR and CRH activation of CRH 1 within the CeA.	reach	p(HGNC:GSR)	directlyIncreases	act(p(HGNC:CRH))
112ba9e4-df1e-4aac-b9d1-6732831d0bc7	0.86	29213232	Within limbic brain circuits, glucocorticoid receptor (GR), mineralocorticoid receptor (MR) and CRH mediate WAS induced colonic hypersensitivity.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:WAS))
08db3657-afae-4301-a77f-4eb00b1854a2	0.92	29255370	CRH also induces cytokines IL-6 and IL-11 production in keratinocytes, contributing to inflammation, which is regarded as a key component in the pathogenesis of acne.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL11))
de3c4159-8eb8-4812-9878-39f7a318352f	0.94	29302258	CRH also increases microglial expression of IL-18 which is implicated in stress, depression, and PTSD conditions.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:IL18)
2b3168b8-c5e5-44ee-93fc-995c4780754d	0.99	29302258	Stress activates hypothalamo-pituitary-adrenal (HPA) axis within seconds and increases the release of CRH and arginine vasopressin (AVP) from the paraventricular nucleus (PVN) of the hypothalamus in the brain, enhances mast cell activation, vascular permeability, and the expression of CRH receptors.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRH))
2432b9c3-fb82-4a04-9e04-8359f7ad7e75	0.86	29311806	For many years, studies have associated the expression of Nr4a1 with activation of Avp, Ot and corticotropin releasing hormone transcription in the PVN and SON by cAMP pathways.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:AVP)
81237ce8-d8c1-4471-a815-e72b92bb36be	0.92	29311806	For many years, studies have associated the expression of Nr4a1 with activation of Avp, Ot and corticotropin releasing hormone transcription in the PVN and SON by cAMP pathways.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:OXT)
4f6c1b15-443d-4f2c-b8a6-64b8737ef0d1	0.95	29311994	In fact, intracerebroventricular administration of orexin has been shown to activate HPA axis, increase plasma concentrations of adrenocorticotropic hormone (ACTH) and corticosterone via corticotropin releasing hormone (CRH) receptor dependent mechanism.	reach	p(HGNC:HCRT)	directlyIncreases	act(p(HGNC:CRH))
3c3e0fc2-fdfa-41ee-957b-54d8dbf6b0fb	0.86	29317694	Indeed, CRH increases IL-1, IL-2 and IL-6, and reduces IFNgamma production by human blood mononuclear cells XREF_BIBR - XREF_BIBR.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL2))
a9f673d8-a082-4107-963f-cd6375760be3	0.94	29317694	Indeed, CRH increases IL-1, IL-2 and IL-6, and reduces IFNgamma production by human blood mononuclear cells XREF_BIBR - XREF_BIBR.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:IFNG))
c17cf0f8-9c7a-4b61-97a9-72085c3d0999	0.95	29317694	Moreover, the increase of CRHR expression in or around B cell follicles after immunization raises the question of the function of CRH in B cell maturation and selection during immune responses.	reach	p(HGNC:CRHR1)	directlyIncreases	act(p(HGNC:CRH))
b5aecbbc-a7c8-41c9-826f-5ab542fb8702	1.0	29317694	Then, we investigated whether CRHR2 protein expression level could be modulated by CRH.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRHR2))
dfb07da4-62d1-4b61-b80d-6c482a90a303	1.0	29317694	These CRH receptors are functional as the addition of CRH to splenic B cells activates p38beta, p38delta MAP kinases, GSK3beta phosphorylation and the PKA and CREB signaling pathway.	reach	p(HGNC:CRH)	directlyIncreases	p(FPLX:CREB, pmod(Ph))
6b95d835-08bc-466d-8591-9b8bc52a504f	0.86	29346768	Here, we show that activation of a subset of corticotropin releasing hormone (CRH)-positive neurons in the rostral region of the paraventricular hypothalamus (PVH) induces selection of an HCD over an HFD in mice during refeeding after fasting, resulting in a rapid recovery from the change in ketone metabolism.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:ASAH2))
3879b0ea-31d2-4c1a-9fff-acdbf98423a4	0.95	29372145	CRH also increases the contractile effects of oxytocin in pregnant myometrium, but there are conflicting reports indicating that it can show relaxant effects [XREF_BIBR XREF_BIBR].	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:OXT))
02d1c7cf-54c1-4d90-bf1a-987a3e20f4b5	0.95	29387256	[XREF_BIBR] In addition, orexin neurons interact closely with the hypothalamic-pituitary-adrenal (HPA) axis and the sympathetic nervous system and are directly activated by corticotropin releasing hormone and stress.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:HCRT))
4f6c1b15-443d-4f2c-b8a6-64b8737ef0d1	0.95	29387256	[XREF_BIBR] In addition, orexin neurons interact closely with the hypothalamic-pituitary-adrenal (HPA) axis and the sympathetic nervous system and are directly activated by corticotropin releasing hormone and stress.	reach	p(HGNC:HCRT)	directlyIncreases	act(p(HGNC:CRH))
08db3657-afae-4301-a77f-4eb00b1854a2	0.92	29387591	XREF_BIBR Currently, the proinflammatory effects of CRH on skin are not clear, CRH may stimulate production of IL-6 or IL-11 in keratinocytes during cutaneous stress, therefore, it is possible that CRH is acting on keratinocytes to further exacerbate psoriasis.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL11))
ed034ace-fc19-44c3-88dc-9142ebdfbd4e	0.92	29420068	We investigated whether vasoactive intestinal peptide (VIP) and/or prostaglandins contribute to peripheral corticotropin releasing factor (CRF)-induced CRF 1 receptor mediated stimulation of colonic motor function and diarrhea in rats.	reach	p(HGNC:VIP)	directlyIncreases	act(p(HGNC:CRH))
df993724-3ebe-4193-bd42-695ec49988b2	0.95	29484098	XREF_BIBR CRH was also found to stimulate IL-6 and IL-8 release XREF_BIBR and increased mRNA expression of 3beta-Hydroxysteroid dehydrogenase and Delta5 -4 isomerase, XREF_BIBR a key enzyme of steroid hormone synthesis.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CXCL8))
2867274e-e710-4e8b-9c4b-768ac1d0d69b	0.95	29484098	XREF_BIBR CRH was also found to stimulate IL-6 and IL-8 release XREF_BIBR and increased mRNA expression of 3beta-Hydroxysteroid dehydrogenase and Delta5 -4 isomerase, XREF_BIBR a key enzyme of steroid hormone synthesis.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL6))
c568b510-e322-41e0-8e30-90abf5898940	0.95	29506545	The levels of CRH, ACTH, and CORT were obviously increased (CRH : F (4,25) = 40.58, P < 0.001, LSD test; ACTH : F (4,25) = 38.28, P < 0.001, LSD test; CORT : F (4,25) = 17.41, P < 0.001, LSD test, Fig.	reach	p(HGNC:CORT)	directlyIncreases	act(p(HGNC:CRH))
78b8e345-8e78-4711-99f0-53baaa943c8b	0.86	29560385	Our preliminary assessment indicated that a great majority of MMS or EFS activated neurons in the PVN were CRH positive (> 87%); in contrast, about 6-35% of activated neurons in the BNST were CRH positive.	reach	p(HGNC:EFS)	directlyIncreases	act(p(HGNC:CRH))
78b8e345-8e78-4711-99f0-53baaa943c8b	0.86	29560385	We further assessed the persistence of neuronal activation after MMS or EFS, and characterized the degree to which CRH positive neurons in the PVN and BNST were activated by MMS or EFS.	reach	p(HGNC:EFS)	directlyIncreases	act(p(HGNC:CRH))
d601cd82-2771-41f2-9ee2-e6c90c8e8bc9	0.95	29560385	We used CRH-Cre; Ai9 mice to examine c-Fos activation in CRH positive neurons in the BNST and PVN at 30-60min after MMS or EFS.	reach	p(HGNC:FOS)	directlyIncreases	act(p(HGNC:CRH))
b5aecbbc-a7c8-41c9-826f-5ab542fb8702	1.0	29568676	CRH activates the surface receptors CRHR1 and CRHR2 which, along with AVP, is essential for the secretion of adrenocorticotropic hormone (ACTH) by the anterior pituitary (Tsigos & Chrousos, 2002).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRHR2))
b5aecbbc-a7c8-41c9-826f-5ab542fb8702	1.0	29568676	CRH activates the surface receptors CRHR1 and CRHR2 which, along with AVP, is essential for the secretion of adrenocorticotropic hormone (ACTH) by the anterior pituitary (Tsigos & Chrousos, xref ).	sparser	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRHR2))
3c3ed73b-8f50-4b86-b896-24ccb990daf8	0.92	29601583	Moreover, CRH induced a wave of activation of primordial follicles in the newborn mouse ovaries compared with the control group.	reach	p(HGNC:CRH)	directlyIncreases	act(p(PFAM:PF07507))
3879b0ea-31d2-4c1a-9fff-acdbf98423a4	0.95	29618970	Corticotropin Releasing Factor Receptors Modulate Oxytocin Release in the Dorsolateral Bed Nucleus of the Stria Terminalis (BNST) in Male Rats.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:OXT))
f1843bd5-606d-4a39-9f58-493232bc1046	0.95	29631553	Increased ghrelin secretion stimulates the secretion of CRH, which in turn stimulates the secretion of ACTH and cortisol [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:GHRL)	directlyIncreases	act(p(HGNC:CRH))
1bde472f-5627-4c78-ad0f-b64f47defd72	0.95	29670354	Studies in animals have demonstrated that intracerebroventricular administration of OT inhibited production and biological activity of corticotropin releasing factor (CRF) in the paraventricular nucleus of the hypothalamus following acute or chronic stress, and controlled gastrointestinal motility induced by stress exposure.	reach	p(HGNC:OXT)	directlyDecreases	act(p(HGNC:CRH))
26b37c94-252f-4f1a-8864-94c5ad9de7ec	0.95	3006494	Similar concentrations of corticotropin releasing factor significantly increased adrenocorticotropic hormone secretion into the medium by dispersed fetal pituitary cells cultured on an extracellular matrix but failed to increase luteinizing hormone and follicle stimulating hormone secretion.	reach	p(HGNC:CRH)	directlyIncreases	act(p(FPLX:LH))
b7738081-c527-44d2-9552-6c29dff66883	0.95	3031397	The corticotropin releasing factor (CRF) analog CRF 9-41 inhibits CRF, but not forskolin or dibutyryl cyclic AMP, stimulated release of ACTH from isolated pituitary cells.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:C1QL1))
c1ad8d83-e172-41a4-9881-5a94039909f1	0.95	3033006	In group I (n = 6), CRH failed to raise undetectable basal ACTH levels in the early postoperative period; however, 3-6 months later plasma ACTH did increase in response to CRH.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:POMC)
c48477f2-6857-45e1-bf3b-1924d95cadb9	0.86	3033199	In a tumor cell line of the mouse anterior pituitary (AtT-20/D16-16) consisting of a homogeneous population of corticotrophs, corticotropin-releasing factor (CRF) activates adenylate cyclase and cAMP-dependent protein kinase.	sparser	p(HGNC:CRH)	directlyIncreases	act(p(UP:P25848))
80d1d752-96c7-4063-99c5-cbbcd61600c6	0.95	304104	Acetylcholine, 5-hydroxytryptamine (5-HT) and angiotensin II increased hypothalamic CRH release and content.	reach	p(HGNC:AGT)	directlyIncreases	act(p(HGNC:CRH))
61298ef6-8a33-44f3-a254-ddaa5dceb5e0	0.95	3061570	The GABA induced stimulation of GnRH release was also prevented when the hypothalamic slices were treated with a corticotropin releasing hormone (CRH) antagonist (alpha-helical CRF9-41, 10 (-6) M) or the opioid antagonist naloxone (10 (-6) M).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GNRH1))
f874b9c7-b6eb-4feb-b2d6-666a37ffde38	0.95	3073357	A corticotropin releasing factor (CRF) antiserum allowed the identification of a CRF like peptide in the preoptic nucleus (PON) and rostral and caudal neurohypophysis (NH).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:C1QL1))
12cd2de6-db47-4293-8154-48ecdbd76a19	0.95	3110201	These results are consistent with the hypothesis that elevated CRH levels could contribute to decreased LH and FSH secretion and, thus, disruption of reproduction function under conditions of stress in primates.	reach	p(HGNC:CRH)	directlyDecreases	act(p(FPLX:LH))
a2ced6b2-0b26-4d4e-98ce-d2ff529bfeb8	0.95	3263473	An antiserum directed against the human form of corticotropin releasing factor (CRF) was utilized for immunohistochemical visualization of the distribution of this peptide in the inferior olivary nucleus and cerebellum of 2 monkey species (Saimiri sciureus, Macaca fascicularis).	reach	p(HGNC:C1QL1)	directlyIncreases	act(p(HGNC:CRH))
7db19242-b8fe-4416-a8b3-aac130815ba7	0.95	3266935	Two of 7 patients with acromegaly and one of 7 normal subjects exhibited a paradoxical rise in growth hormone (GH) to human corticotropin releasing hormone (CRH) when pretreated with metoclopramide, although CRH alone did not induce an increase in GH.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GH1))
ad59ba9e-8c3e-424a-b2e6-1b5e3e3a20c3	0.86	3501746	Administration of synthetic human corticotropin releasing factor (hCRF, 2 micrograms/kg body weight) to 6 normal men produced a significant rise in plasma pancreatic polypeptide (PP) levels.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:PPY))
d9cf0248-7789-4cb2-8b38-7da34c7c5cb4	0.92	3826420	The effects of NPY on food intake were attenuated by peripherally administered bombesin and centrally administered corticotropin releasing factor and calcitonin.	reach	p(HGNC:NPY)	directlyDecreases	act(p(HGNC:CRH))
311943d5-c035-4ad6-a9e9-8ffc70417a47	0.94	3877311	with 6-hydroxydopamine blocked the locomotor activating properties of d-amphetamine, but not caffeine or corticotropin releasing factor (CRF).	reach	p(HGNC:C1QL1)	directlyDecreases	act(p(HGNC:CRH))
e9ecbda4-51dc-407f-aea4-cb923d67bbf4	0.95	7049676	Corticotropin releasing factor (CRF) injected into the brains of rats produces hyperglycemia and an increase in plasma concentrations of glucagon, epinephrine, and norepinephrine.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GCG))
e4fee956-2702-4fb5-ba71-186f16515f20	0.95	7477927	Administration of neuropeptide Y (10 (-6) M) on perifused rat hypothalamic slices caused a significant increase in corticotropin releasing factor release.	reach	p(HGNC:NPY)	directlyIncreases	act(p(HGNC:CRH))
e4fee956-2702-4fb5-ba71-186f16515f20	0.95	7477927	Concurrently, we found that both acute and chronic infusion of neuropeptide Y induced a significant reduction in corticotropin releasing factor in the hypothalamus as well as a significant decrease in alpha-melanocyte-stimulating hormone and corticotropin in the neurointermediate and anterior lobes, respectively.	reach	p(HGNC:NPY)	directlyIncreases	act(p(HGNC:CRH))
013c025c-c758-432d-a28b-7db810073f14	0.92	7518572	Pressor responses elicited by i.c.v. injection of corticotropin releasing factor or angiotensin II were also attenuated by pretreatment with i.v. morphine (5.0 mg/kg).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:AGT))
b7738081-c527-44d2-9552-6c29dff66883	0.95	7531843	Foot shock induced freezing behavior was similarly unaffected by either dose of GAL but was significantly diminished by clonidine and the corticotropin releasing factor (CRF) antagonist alpha-helical CRF.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:C1QL1))
ed760048-65d9-487a-a966-70dae3a29a78	0.95	7550295	The increase in CRH biosynthesis and stress induced CORT secretion in the absence of changes in baseline CORT secretion or AVP mRNA expression suggests that the inhibitory actions of ventral subicular neurons affect the response capacity of the HPA axis.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CORT))
e927778e-3863-4b58-b171-fcf79acbf514	0.95	7556876	A 37 kDa corticotropin releasing hormone binding protein (CRH-BP), distinct from the CRH receptor, is expressed in rat anterior pituitary corticotrophs and many regions of the brain, suggesting that CRH-BP may modulate the biological activity of CRH.	reach	p(HGNC:CRHBP)	directlyIncreases	act(p(HGNC:CRH))
4bd72bde-3f61-48a1-b82f-b38bbcdc18be	0.86	7581945	As GH release has been shown to be inhibited by corticotropin releasing hormone (CRH), we also studied the effect of CRH on galanin stimulated GH increase.	reach	p(HGNC:GH1)	directlyDecreases	act(p(HGNC:CRH))
c65b1c6e-fcca-41c7-a11f-a921d780891c	0.95	7628364	Acute immobilization caused a significant increase in CRH, but not AVP, mRNA levels in the parvocellular PVN in sham rats.	reach	p(HGNC:AVP)	directlyIncreases	act(p(HGNC:CRH))
f63870ed-2c57-4017-a024-271a000a856d	0.92	7651896	Thus, in the absence of corticotropin releasing factor, which is inhibited by DEX, VP alone appears to be sufficient to elicit significant corticosterone release.	reach	p(UP:P48845)	directlyDecreases	act(p(HGNC:CRH))
12b2b198-cbb3-40e3-a990-31df40e7264c	0.95	7655652	In contrast to 5-HT, m-CPBG did not have any effect on CRH stimulated ACTH release and inhibited AVP stimulated ACTH release in a concentration dependent manner.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:AVP))
151205e5-ccd9-47f2-9e2b-54a5062d7a50	0.94	7675308	CRH mRNA abundance, and basal- and cold induced plasma CORT levels were measured in maternally deprived 6 and 9-day-old pups compared to non deprived controls.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:CORT)
a2ced6b2-0b26-4d4e-98ce-d2ff529bfeb8	0.95	7724457	Both splenic and peripheral blood leukocytes stimulated with corticotropin releasing factor (CRF) showed a significant increase in ACTH production compared with unstimulated leukocytes.	reach	p(HGNC:C1QL1)	directlyIncreases	act(p(HGNC:CRH))
d2c53b43-d164-4699-aad1-68b290e9dd70	0.95	7767323	Median eminence content studies indicated that acute central NT administration stimulates CRH, but not arginine vassopressin (AVP), release in animals examined 60 min following NT injection.	reach	p(HGNC:NTS)	directlyIncreases	act(p(HGNC:CRH))
120d3e58-1798-4627-a8d4-e757e29908b9	0.95	7768270	Interleukin-1 beta stimulates corticotropin releasing factor (CRF) secretion from the hypothalamus involving the activation of prostaglandins.	reach	p(HGNC:IL1B)	directlyIncreases	act(p(HGNC:CRH))
